task_key,task,model,family,lp_avg,ft_avg,delta_ft_minus_lp,lp_run_range,ft_run_range,lp_run_std,ft_run_std,imagenet_top1,imagenet_top5,param_count_m,img_size
vpt2_v4,VPT2 v4,deit_tiny_patch16_224.fb_in1k,deit,50.573,97.656,47.083000000000006,2.5,1.600999999999999,1.1051094465657627,0.720768262958967,72.19,91.1,5.72,224
vpt2_v4,VPT2 v4,densenet121.ra_in1k,densenet121.ra,52.07,97.747,45.677,1.0940000000000012,0.07800000000000296,0.45001629600123055,0.03676955262170187,75.574,92.648,7.98,224
vpt2_v4,VPT2 v4,densenet121.tv_in1k,densenet121.tv,53.477,97.774,44.297000000000004,0.19599999999999795,0.39100000000000534,0.0845589866437748,0.16896219169454124,74.75,92.158,7.98,224
vpt2_v4,VPT2 v4,densenet161.tv_in1k,densenet161.tv,52.682,98.464,45.782,1.2890000000000015,0.3130000000000024,0.5263123280587937,0.12906415286808212,77.384,93.656,28.68,224
vpt2_v4,VPT2 v4,densenet169.tv_in1k,densenet169.tv,52.617,97.943,45.326,0.625,0.35200000000000387,0.26109810842329406,0.15735593058060787,75.922,92.976,14.15,224
vpt2_v4,VPT2 v4,densenet201.tv_in1k,densenet201.tv,52.318,97.969,45.650999999999996,1.0930000000000035,0.23499999999999943,0.46446839385354305,0.11078006238589218,77.284,93.48,20.01,224
vpt2_v4,VPT2 v4,densenetblur121d.ra_in1k,densenetblur121d.ra,52.057,97.474,45.417,2.2650000000000006,0.5069999999999908,0.9428277797255569,0.21675331600692702,76.574,93.188,8.0,224
vpt2_v4,VPT2 v4,dla102.in1k,dla102.in1k,51.315,95.847,44.532,0.546999999999997,0.8199999999999932,0.22408678874241625,0.34093629251746393,78.016,93.952,33.27,224
vpt2_v4,VPT2 v4,dla169.in1k,dla169.in1k,52.331,97.474,45.143,2.304000000000002,0.4679999999999893,0.9481945416890408,0.19194269978302994,78.702,94.334,53.39,224
vpt2_v4,VPT2 v4,dla34.in1k,dla34.in1k,52.682,91.354,38.672,0.3119999999999976,4.413999999999987,0.13257450735341186,1.8820586246625393,74.632,92.052,15.74,224
vpt2_v4,VPT2 v4,dla46_c.in1k,dla46,50.469,59.062,8.592999999999996,1.7579999999999956,16.21099999999999,0.7594811094132317,7.439101394359099,64.88,86.33,1.3,224
vpt2_v4,VPT2 v4,dla46x_c.in1k,dla46x,52.669,60.117,7.448,4.18,16.133000000000003,1.7094570938036306,6.634816701813749,66.008,86.946,1.07,224
vpt2_v4,VPT2 v4,dla60.in1k,dla60.in1k,51.784,92.63,40.846,1.2889999999999944,7.5,0.5263123280587908,3.3663869190704854,77.036,93.316,22.04,224
vpt2_v4,VPT2 v4,dla60x_c.in1k,dla60x,49.922,54.713,4.791000000000004,3.1640000000000015,3.125,1.291996990020574,1.2779072301575294,67.928,88.426,1.32,224
vpt2_v4,VPT2 v4,dpn107.mx_in1k,dpn107.mx,50.13,98.529,48.398999999999994,1.3670000000000044,0.19599999999999795,0.5617727891831968,0.09239528607504124,80.166,94.932,86.92,224
vpt2_v4,VPT2 v4,dpn131.mx_in1k,dpn131.mx,51.836,98.529,46.693,0.3119999999999976,0.6640000000000015,0.1273734666247243,0.27855500155066215,79.836,94.708,79.25,224
vpt2_v4,VPT2 v4,dpn68.mx_in1k,dpn68.mx,50.886,98.347,47.46099999999999,0.7809999999999988,0.8199999999999932,0.32098217326754347,0.35553277704812847,76.304,92.994,12.61,224
vpt2_v4,VPT2 v4,dpn68b.mx_in1k,dpn68b.mx,49.648,98.385,48.737,0.546999999999997,0.1570000000000107,0.2491750834698809,0.06674495403316655,77.494,93.834,12.61,224
vpt2_v4,VPT2 v4,dpn92.mx_in1k,dpn92.mx,48.919,98.594,49.675,0.07800000000000296,0.39000000000000057,0.03676955262170187,0.16849925815860417,80.032,94.876,37.67,224
vpt2_v4,VPT2 v4,dpn98.mx_in1k,dpn98.mx,51.498,98.503,47.005,2.2659999999999982,0.23499999999999943,0.9956603615468254,0.10282779563695774,79.664,94.644,61.57,224
vpt2_v4,VPT2 v4,eca_nfnet_l0.ra2_in1k,eca,52.487,94.844,42.35699999999999,1.171999999999997,7.5,0.4788200775517517,3.50828191569606,81.762,95.994,24.14,224
vpt2_v4,VPT2 v4,eca_nfnet_l1.ra2_in1k,eca,49.961,97.448,47.486999999999995,0.4680000000000035,0.5069999999999908,0.19886176103011965,0.2120235835938979,83.264,96.684,41.41,256
vpt2_v4,VPT2 v4,ecaresnet50t.a2_in1k,ecaresnet50t.a2,50.508,73.164,22.656,0.4299999999999997,10.546999999999997,0.177736384069841,4.407051496055939,80.884,95.022,25.57,224
vpt2_v4,VPT2 v4,edgenext_xx_small.in1k,edgenext,51.615,93.932,42.317,4.921999999999997,6.171999999999997,2.009743156613688,2.7895323781753967,71.132,90.042,1.33,256
vpt2_v4,VPT2 v4,efficientformer_l1.snap_dist_in1k,efficientformer,50.99,90.963,39.97299999999999,1.4849999999999994,8.515,0.6335804780943163,3.4786242810756223,80.502,94.992,12.29,224
vpt2_v4,VPT2 v4,efficientformer_l3.snap_dist_in1k,efficientformer,50.924,79.453,28.529000000000003,0.8590000000000018,13.75,0.35836139425011904,5.613684945440621,82.562,96.25,31.41,224
vpt2_v4,VPT2 v4,efficientformer_l7.snap_dist_in1k,efficientformer,50.964,83.242,32.278000000000006,1.679000000000002,19.688000000000002,0.7824578085892064,8.042338023789407,83.396,96.532,82.23,224
vpt2_v4,VPT2 v4,efficientformerv2_l.snap_dist_in1k,efficientformerv2,52.266,66.692,14.425999999999995,1.679000000000002,12.499999999999993,0.7497645556365613,5.64448972204062,83.642,96.546,26.32,224
vpt2_v4,VPT2 v4,efficientformerv2_s0.snap_dist_in1k,efficientformerv2,51.003,58.151,7.148000000000003,3.3200000000000003,3.4370000000000047,1.397464688482524,1.5439522876911291,76.102,92.85,3.6,224
vpt2_v4,VPT2 v4,efficientformerv2_s1.snap_dist_in1k,efficientformerv2,52.669,85.651,32.982,1.993000000000002,16.99199999999999,0.8751138338651854,7.5332066213532185,79.684,94.712,6.19,224
vpt2_v4,VPT2 v4,efficientformerv2_s2.snap_dist_in1k,efficientformerv2,52.487,56.393,3.905999999999999,1.328000000000003,4.765000000000001,0.6260252036104915,2.067347146035766,82.156,95.912,12.71,224
vpt2_v4,VPT2 v4,efficientnet_b0.ra_in1k,efficientnet,50.508,50.534,0.02599999999999625,2.0700000000000003,0.5859999999999985,0.8455161474244922,0.24356427397209823,77.698,93.538,5.29,224
vpt2_v4,VPT2 v4,efficientnet_b1.ft_in1k,efficientnet,53.307,50.404,-2.9029999999999987,0.7809999999999988,1.9139999999999944,0.3272657771428116,0.8256853045938376,77.592,93.636,7.79,224
vpt2_v4,VPT2 v4,efficientnet_b1.ra4_e3600_r240_in1k,efficientnet,50.169,52.774,2.605000000000004,2.071000000000005,7.382999999999996,0.8515633988272546,3.2008688750955643,80.404,95.152,7.79,240
vpt2_v4,VPT2 v4,efficientnet_b2.ra_in1k,efficientnet,49.271,51.68,2.408999999999999,3.320999999999998,2.226000000000006,1.5564234642281631,0.9091862051062809,79.324,94.582,9.11,256
vpt2_v4,VPT2 v4,efficientnet_b3.ra2_in1k,efficientnet,53.633,53.476,-0.15700000000000358,1.5629999999999953,0.625,0.6475967538179551,0.2780723327161872,81.472,95.696,12.23,288
vpt2_v4,VPT2 v4,efficientnet_b4.ra2_in1k,efficientnet,52.057,54.961,2.9039999999999964,1.1330000000000027,2.8129999999999953,0.4778509763049105,1.1694461177079594,82.658,96.134,19.34,320
vpt2_v4,VPT2 v4,efficientnet_es.ra_in1k,efficientnet,52.656,53.568,0.911999999999999,2.2659999999999982,2.225999999999999,0.9267333309354236,0.9471199618961804,78.1,93.928,5.44,224
vpt2_v4,VPT2 v4,efficientnet_es_pruned.in1k,efficientnet,51.589,59.57,7.981000000000002,1.4059999999999988,3.671999999999997,0.6028650116089179,1.639073179845514,75.01,92.438,5.44,224
vpt2_v4,VPT2 v4,efficientnet_lite0.ra_in1k,efficientnet,50.794,53.008,2.2140000000000057,4.961000000000006,0.39000000000000057,2.060174803802394,0.16849925815860417,75.488,92.508,4.65,224
vpt2_v4,VPT2 v4,efficientvit_b2.r256_in1k,efficientvit,51.927,86.484,34.556999999999995,1.2110000000000056,8.280999999999992,0.49855858900100103,3.6520633741610875,82.712,96.092,24.33,256
vpt2_v4,VPT2 v4,efficientvit_b2.r288_in1k,efficientvit,50.964,92.513,41.54900000000001,2.0319999999999965,5.311999999999998,0.9486064633040507,2.417217546408816,83.078,96.286,24.33,288
